duration_bin,log10_total_gametocyte_density_bin,prob,duration_bin_min,duration_bin_max,log10_total_gametocyte_density_bin_min,log10_total_gametocyte_density_bin_max,immunity_bin
"(125, 130]","(1.2, 1.3]",0.00038872691933916425,125,130,1.2,1.3,"(0.85, 0.9]"
"(125, 130]","(1.3, 1.4]",0.0005830903790087463,125,130,1.3,1.4,"(0.85, 0.9]"
"(125, 130]","(1.5, 1.6]",0.00019436345966958212,125,130,1.5,1.6,"(0.85, 0.9]"
"(125, 130]","(1.6, 1.7]",0.00019436345966958212,125,130,1.6,1.7,"(0.85, 0.9]"
"(125, 130]","(1.7, 1.8]",0.00019436345966958212,125,130,1.7,1.8,"(0.85, 0.9]"
"(125, 130]","(1.9, 2.0]",0.00038872691933916425,125,130,1.9,2.0,"(0.85, 0.9]"
"(125, 130]","(2.0, 2.1]",0.008940719144800777,125,130,2.0,2.1,"(0.85, 0.9]"
"(125, 130]","(2.1, 2.2]",0.004859086491739553,125,130,2.1,2.2,"(0.85, 0.9]"
"(125, 130]","(2.2, 2.3]",0.0052478134110787176,125,130,2.2,2.3,"(0.85, 0.9]"
"(125, 130]","(2.3, 2.4]",0.001943634596695821,125,130,2.3,2.4,"(0.85, 0.9]"
"(125, 130]","(2.4, 2.5]",0.0007774538386783285,125,130,2.4,2.5,"(0.85, 0.9]"
"(125, 130]","(2.6, 2.7]",0.0009718172983479105,125,130,2.6,2.7,"(0.85, 0.9]"
"(125, 130]","(2.7, 2.8]",0.00038872691933916425,125,130,2.7,2.8,"(0.85, 0.9]"
"(125, 130]","(2.8, 2.9]",0.00038872691933916425,125,130,2.8,2.9,"(0.85, 0.9]"
"(125, 130]","(3.0, 3.1]",0.00019436345966958212,125,130,3.0,3.1,"(0.85, 0.9]"
"(125, 130]","(3.1, 3.2]",0.00019436345966958212,125,130,3.1,3.2,"(0.85, 0.9]"
"(130, 135]","(1.0, 1.1]",0.00019436345966958212,130,135,1.0,1.1,"(0.85, 0.9]"
"(130, 135]","(1.1, 1.2]",0.00038872691933916425,130,135,1.1,1.2,"(0.85, 0.9]"
"(130, 135]","(1.3, 1.4]",0.00019436345966958212,130,135,1.3,1.4,"(0.85, 0.9]"
"(130, 135]","(1.4, 1.5]",0.00038872691933916425,130,135,1.4,1.5,"(0.85, 0.9]"
"(130, 135]","(1.6, 1.7]",0.0005830903790087463,130,135,1.6,1.7,"(0.85, 0.9]"
"(130, 135]","(1.7, 1.8]",0.00019436345966958212,130,135,1.7,1.8,"(0.85, 0.9]"
"(130, 135]","(1.9, 2.0]",0.0007774538386783285,130,135,1.9,2.0,"(0.85, 0.9]"
"(130, 135]","(2.0, 2.1]",0.005053449951409135,130,135,2.0,2.1,"(0.85, 0.9]"
"(130, 135]","(2.1, 2.2]",0.002137998056365403,130,135,2.1,2.2,"(0.85, 0.9]"
"(130, 135]","(2.2, 2.3]",0.003887269193391642,130,135,2.2,2.3,"(0.85, 0.9]"
"(130, 135]","(2.3, 2.4]",0.0011661807580174927,130,135,2.3,2.4,"(0.85, 0.9]"
"(130, 135]","(2.4, 2.5]",0.00038872691933916425,130,135,2.4,2.5,"(0.85, 0.9]"
"(130, 135]","(2.5, 2.6]",0.00019436345966958212,130,135,2.5,2.6,"(0.85, 0.9]"
"(130, 135]","(2.6, 2.7]",0.00019436345966958212,130,135,2.6,2.7,"(0.85, 0.9]"
"(130, 135]","(2.7, 2.8]",0.0009718172983479105,130,135,2.7,2.8,"(0.85, 0.9]"
"(130, 135]","(2.9, 3.0]",0.00019436345966958212,130,135,2.9,3.0,"(0.85, 0.9]"
"(130, 135]","(3.0, 3.1]",0.00038872691933916425,130,135,3.0,3.1,"(0.85, 0.9]"
"(135, 140]","(1.3, 1.4]",0.00019436345966958212,135,140,1.3,1.4,"(0.85, 0.9]"
"(135, 140]","(1.4, 1.5]",0.00019436345966958212,135,140,1.4,1.5,"(0.85, 0.9]"
"(135, 140]","(1.5, 1.6]",0.0005830903790087463,135,140,1.5,1.6,"(0.85, 0.9]"
"(135, 140]","(1.6, 1.7]",0.00019436345966958212,135,140,1.6,1.7,"(0.85, 0.9]"
"(135, 140]","(1.7, 1.8]",0.00038872691933916425,135,140,1.7,1.8,"(0.85, 0.9]"
"(135, 140]","(1.8, 1.9]",0.00038872691933916425,135,140,1.8,1.9,"(0.85, 0.9]"
"(135, 140]","(1.9, 2.0]",0.00019436345966958212,135,140,1.9,2.0,"(0.85, 0.9]"
"(135, 140]","(2.0, 2.1]",0.0013605442176870747,135,140,2.0,2.1,"(0.85, 0.9]"
"(135, 140]","(2.1, 2.2]",0.0013605442176870747,135,140,2.1,2.2,"(0.85, 0.9]"
"(135, 140]","(2.2, 2.3]",0.0013605442176870747,135,140,2.2,2.3,"(0.85, 0.9]"
"(135, 140]","(2.3, 2.4]",0.0009718172983479105,135,140,2.3,2.4,"(0.85, 0.9]"
"(135, 140]","(2.4, 2.5]",0.00038872691933916425,135,140,2.4,2.5,"(0.85, 0.9]"
"(135, 140]","(2.5, 2.6]",0.0005830903790087463,135,140,2.5,2.6,"(0.85, 0.9]"
"(135, 140]","(2.7, 2.8]",0.0005830903790087463,135,140,2.7,2.8,"(0.85, 0.9]"
"(135, 140]","(2.8, 2.9]",0.0005830903790087463,135,140,2.8,2.9,"(0.85, 0.9]"
"(135, 140]","(2.9, 3.0]",0.0007774538386783285,135,140,2.9,3.0,"(0.85, 0.9]"
"(140, 145]","(1.2, 1.3]",0.00019436345966958212,140,145,1.2,1.3,"(0.85, 0.9]"
"(140, 145]","(1.5, 1.6]",0.00019436345966958212,140,145,1.5,1.6,"(0.85, 0.9]"
"(140, 145]","(1.6, 1.7]",0.00038872691933916425,140,145,1.6,1.7,"(0.85, 0.9]"
"(140, 145]","(2.0, 2.1]",0.00038872691933916425,140,145,2.0,2.1,"(0.85, 0.9]"
"(140, 145]","(2.1, 2.2]",0.001554907677356657,140,145,2.1,2.2,"(0.85, 0.9]"
"(140, 145]","(2.2, 2.3]",0.00019436345966958212,140,145,2.2,2.3,"(0.85, 0.9]"
"(140, 145]","(2.3, 2.4]",0.0009718172983479105,140,145,2.3,2.4,"(0.85, 0.9]"
"(140, 145]","(2.4, 2.5]",0.00019436345966958212,140,145,2.4,2.5,"(0.85, 0.9]"
"(140, 145]","(2.5, 2.6]",0.00019436345966958212,140,145,2.5,2.6,"(0.85, 0.9]"
"(140, 145]","(2.7, 2.8]",0.00038872691933916425,140,145,2.7,2.8,"(0.85, 0.9]"
"(140, 145]","(2.9, 3.0]",0.0005830903790087463,140,145,2.9,3.0,"(0.85, 0.9]"
"(140, 145]","(3.0, 3.1]",0.0007774538386783285,140,145,3.0,3.1,"(0.85, 0.9]"
"(140, 145]","(3.1, 3.2]",0.00019436345966958212,140,145,3.1,3.2,"(0.85, 0.9]"
"(145, 150]","(1.7, 1.8]",0.00038872691933916425,145,150,1.7,1.8,"(0.85, 0.9]"
"(145, 150]","(1.8, 1.9]",0.00019436345966958212,145,150,1.8,1.9,"(0.85, 0.9]"
"(145, 150]","(1.9, 2.0]",0.00038872691933916425,145,150,1.9,2.0,"(0.85, 0.9]"
"(145, 150]","(2.1, 2.2]",0.0011661807580174927,145,150,2.1,2.2,"(0.85, 0.9]"
"(145, 150]","(2.2, 2.3]",0.00038872691933916425,145,150,2.2,2.3,"(0.85, 0.9]"
"(145, 150]","(2.3, 2.4]",0.00038872691933916425,145,150,2.3,2.4,"(0.85, 0.9]"
"(145, 150]","(2.4, 2.5]",0.00038872691933916425,145,150,2.4,2.5,"(0.85, 0.9]"
"(145, 150]","(2.5, 2.6]",0.0011661807580174927,145,150,2.5,2.6,"(0.85, 0.9]"
"(145, 150]","(2.6, 2.7]",0.00019436345966958212,145,150,2.6,2.7,"(0.85, 0.9]"
"(145, 150]","(2.7, 2.8]",0.00019436345966958212,145,150,2.7,2.8,"(0.85, 0.9]"
"(145, 150]","(2.8, 2.9]",0.0007774538386783285,145,150,2.8,2.9,"(0.85, 0.9]"
"(145, 150]","(2.9, 3.0]",0.0009718172983479105,145,150,2.9,3.0,"(0.85, 0.9]"
"(145, 150]","(3.0, 3.1]",0.00038872691933916425,145,150,3.0,3.1,"(0.85, 0.9]"
"(150, 155]","(1.6, 1.7]",0.00019436345966958212,150,155,1.6,1.7,"(0.85, 0.9]"
"(150, 155]","(1.7, 1.8]",0.00019436345966958212,150,155,1.7,1.8,"(0.85, 0.9]"
"(150, 155]","(1.8, 1.9]",0.00019436345966958212,150,155,1.8,1.9,"(0.85, 0.9]"
"(150, 155]","(1.9, 2.0]",0.00019436345966958212,150,155,1.9,2.0,"(0.85, 0.9]"
"(150, 155]","(2.0, 2.1]",0.00038872691933916425,150,155,2.0,2.1,"(0.85, 0.9]"
"(150, 155]","(2.1, 2.2]",0.001749271137026239,150,155,2.1,2.2,"(0.85, 0.9]"
"(150, 155]","(2.2, 2.3]",0.00038872691933916425,150,155,2.2,2.3,"(0.85, 0.9]"
"(150, 155]","(2.3, 2.4]",0.001554907677356657,150,155,2.3,2.4,"(0.85, 0.9]"
"(150, 155]","(2.4, 2.5]",0.00038872691933916425,150,155,2.4,2.5,"(0.85, 0.9]"
"(150, 155]","(2.5, 2.6]",0.00019436345966958212,150,155,2.5,2.6,"(0.85, 0.9]"
"(150, 155]","(2.6, 2.7]",0.00019436345966958212,150,155,2.6,2.7,"(0.85, 0.9]"
"(150, 155]","(2.7, 2.8]",0.0009718172983479105,150,155,2.7,2.8,"(0.85, 0.9]"
"(150, 155]","(2.8, 2.9]",0.00019436345966958212,150,155,2.8,2.9,"(0.85, 0.9]"
"(150, 155]","(2.9, 3.0]",0.0005830903790087463,150,155,2.9,3.0,"(0.85, 0.9]"
"(150, 155]","(3.0, 3.1]",0.00038872691933916425,150,155,3.0,3.1,"(0.85, 0.9]"
"(155, 160]","(0.1, 0.2]",0.00019436345966958212,155,160,0.1,0.2,"(0.85, 0.9]"
"(155, 160]","(1.6, 1.7]",0.00019436345966958212,155,160,1.6,1.7,"(0.85, 0.9]"
"(155, 160]","(1.7, 1.8]",0.00019436345966958212,155,160,1.7,1.8,"(0.85, 0.9]"
"(155, 160]","(1.8, 1.9]",0.00038872691933916425,155,160,1.8,1.9,"(0.85, 0.9]"
"(155, 160]","(1.9, 2.0]",0.00019436345966958212,155,160,1.9,2.0,"(0.85, 0.9]"
"(155, 160]","(2.0, 2.1]",0.0009718172983479105,155,160,2.0,2.1,"(0.85, 0.9]"
"(155, 160]","(2.1, 2.2]",0.003887269193391642,155,160,2.1,2.2,"(0.85, 0.9]"
"(155, 160]","(2.2, 2.3]",0.001749271137026239,155,160,2.2,2.3,"(0.85, 0.9]"
"(155, 160]","(2.3, 2.4]",0.0009718172983479105,155,160,2.3,2.4,"(0.85, 0.9]"
"(155, 160]","(2.5, 2.6]",0.00038872691933916425,155,160,2.5,2.6,"(0.85, 0.9]"
"(155, 160]","(2.6, 2.7]",0.00038872691933916425,155,160,2.6,2.7,"(0.85, 0.9]"
"(155, 160]","(2.9, 3.0]",0.00038872691933916425,155,160,2.9,3.0,"(0.85, 0.9]"
"(155, 160]","(3.0, 3.1]",0.00019436345966958212,155,160,3.0,3.1,"(0.85, 0.9]"
"(155, 160]","(3.1, 3.2]",0.00019436345966958212,155,160,3.1,3.2,"(0.85, 0.9]"
"(160, 165]","(1.6, 1.7]",0.00038872691933916425,160,165,1.6,1.7,"(0.85, 0.9]"
"(160, 165]","(1.7, 1.8]",0.00019436345966958212,160,165,1.7,1.8,"(0.85, 0.9]"
"(160, 165]","(1.8, 1.9]",0.00038872691933916425,160,165,1.8,1.9,"(0.85, 0.9]"
"(160, 165]","(1.9, 2.0]",0.0005830903790087463,160,165,1.9,2.0,"(0.85, 0.9]"
"(160, 165]","(2.0, 2.1]",0.0005830903790087463,160,165,2.0,2.1,"(0.85, 0.9]"
"(160, 165]","(2.1, 2.2]",0.0029154518950437317,160,165,2.1,2.2,"(0.85, 0.9]"
"(160, 165]","(2.2, 2.3]",0.0009718172983479105,160,165,2.2,2.3,"(0.85, 0.9]"
"(160, 165]","(2.3, 2.4]",0.0011661807580174927,160,165,2.3,2.4,"(0.85, 0.9]"
"(160, 165]","(2.5, 2.6]",0.00038872691933916425,160,165,2.5,2.6,"(0.85, 0.9]"
"(160, 165]","(2.9, 3.0]",0.00019436345966958212,160,165,2.9,3.0,"(0.85, 0.9]"
"(160, 165]","(3.0, 3.1]",0.00019436345966958212,160,165,3.0,3.1,"(0.85, 0.9]"
"(160, 165]","(3.1, 3.2]",0.00019436345966958212,160,165,3.1,3.2,"(0.85, 0.9]"
"(165, 170]","(0.3, 0.4]",0.00019436345966958212,165,170,0.3,0.4,"(0.85, 0.9]"
"(165, 170]","(1.1, 1.2]",0.00019436345966958212,165,170,1.1,1.2,"(0.85, 0.9]"
"(165, 170]","(1.3, 1.4]",0.00019436345966958212,165,170,1.3,1.4,"(0.85, 0.9]"
"(165, 170]","(1.6, 1.7]",0.00019436345966958212,165,170,1.6,1.7,"(0.85, 0.9]"
"(165, 170]","(1.8, 1.9]",0.00019436345966958212,165,170,1.8,1.9,"(0.85, 0.9]"
"(165, 170]","(1.9, 2.0]",0.00019436345966958212,165,170,1.9,2.0,"(0.85, 0.9]"
"(165, 170]","(2.1, 2.2]",0.0005830903790087463,165,170,2.1,2.2,"(0.85, 0.9]"
"(165, 170]","(2.2, 2.3]",0.00038872691933916425,165,170,2.2,2.3,"(0.85, 0.9]"
"(165, 170]","(2.4, 2.5]",0.00019436345966958212,165,170,2.4,2.5,"(0.85, 0.9]"
"(165, 170]","(2.7, 2.8]",0.00038872691933916425,165,170,2.7,2.8,"(0.85, 0.9]"
"(165, 170]","(2.8, 2.9]",0.00019436345966958212,165,170,2.8,2.9,"(0.85, 0.9]"
"(165, 170]","(2.9, 3.0]",0.00019436345966958212,165,170,2.9,3.0,"(0.85, 0.9]"
"(165, 170]","(3.0, 3.1]",0.00019436345966958212,165,170,3.0,3.1,"(0.85, 0.9]"
"(165, 170]","(3.2, 3.3]",0.00019436345966958212,165,170,3.2,3.3,"(0.85, 0.9]"
"(170, 175]","(0.1, 0.2]",0.00019436345966958212,170,175,0.1,0.2,"(0.85, 0.9]"
"(170, 175]","(0.3, 0.4]",0.00019436345966958212,170,175,0.3,0.4,"(0.85, 0.9]"
"(170, 175]","(0.4, 0.5]",0.00038872691933916425,170,175,0.4,0.5,"(0.85, 0.9]"
"(170, 175]","(1.6, 1.7]",0.00019436345966958212,170,175,1.6,1.7,"(0.85, 0.9]"
"(170, 175]","(2.0, 2.1]",0.00038872691933916425,170,175,2.0,2.1,"(0.85, 0.9]"
"(170, 175]","(2.1, 2.2]",0.00019436345966958212,170,175,2.1,2.2,"(0.85, 0.9]"
"(170, 175]","(2.2, 2.3]",0.00019436345966958212,170,175,2.2,2.3,"(0.85, 0.9]"
"(170, 175]","(2.3, 2.4]",0.00019436345966958212,170,175,2.3,2.4,"(0.85, 0.9]"
"(170, 175]","(2.6, 2.7]",0.00019436345966958212,170,175,2.6,2.7,"(0.85, 0.9]"
"(170, 175]","(2.7, 2.8]",0.00019436345966958212,170,175,2.7,2.8,"(0.85, 0.9]"
"(170, 175]","(3.0, 3.1]",0.00038872691933916425,170,175,3.0,3.1,"(0.85, 0.9]"
"(170, 175]","(3.1, 3.2]",0.00019436345966958212,170,175,3.1,3.2,"(0.85, 0.9]"
"(175, 180]","(0.3, 0.4]",0.00019436345966958212,175,180,0.3,0.4,"(0.85, 0.9]"
"(175, 180]","(0.4, 0.5]",0.00038872691933916425,175,180,0.4,0.5,"(0.85, 0.9]"
"(175, 180]","(0.6, 0.7]",0.00019436345966958212,175,180,0.6,0.7,"(0.85, 0.9]"
"(175, 180]","(0.8, 0.9]",0.00019436345966958212,175,180,0.8,0.9,"(0.85, 0.9]"
"(175, 180]","(2.0, 2.1]",0.00019436345966958212,175,180,2.0,2.1,"(0.85, 0.9]"
"(175, 180]","(2.1, 2.2]",0.0005830903790087463,175,180,2.1,2.2,"(0.85, 0.9]"
"(175, 180]","(2.2, 2.3]",0.00038872691933916425,175,180,2.2,2.3,"(0.85, 0.9]"
"(175, 180]","(2.4, 2.5]",0.00019436345966958212,175,180,2.4,2.5,"(0.85, 0.9]"
"(175, 180]","(2.5, 2.6]",0.00019436345966958212,175,180,2.5,2.6,"(0.85, 0.9]"
"(175, 180]","(3.0, 3.1]",0.00019436345966958212,175,180,3.0,3.1,"(0.85, 0.9]"
"(175, 180]","(3.2, 3.3]",0.00019436345966958212,175,180,3.2,3.3,"(0.85, 0.9]"
"(180, 185]","(1.2, 1.3]",0.00019436345966958212,180,185,1.2,1.3,"(0.85, 0.9]"
"(180, 185]","(1.7, 1.8]",0.00019436345966958212,180,185,1.7,1.8,"(0.85, 0.9]"
"(180, 185]","(2.0, 2.1]",0.00038872691933916425,180,185,2.0,2.1,"(0.85, 0.9]"
"(180, 185]","(2.1, 2.2]",0.00038872691933916425,180,185,2.1,2.2,"(0.85, 0.9]"
"(180, 185]","(2.3, 2.4]",0.00019436345966958212,180,185,2.3,2.4,"(0.85, 0.9]"
"(180, 185]","(2.7, 2.8]",0.00019436345966958212,180,185,2.7,2.8,"(0.85, 0.9]"
"(180, 185]","(2.8, 2.9]",0.00038872691933916425,180,185,2.8,2.9,"(0.85, 0.9]"
"(180, 185]","(2.9, 3.0]",0.00019436345966958212,180,185,2.9,3.0,"(0.85, 0.9]"
"(185, 190]","(1.2, 1.3]",0.00019436345966958212,185,190,1.2,1.3,"(0.85, 0.9]"
"(185, 190]","(1.5, 1.6]",0.00019436345966958212,185,190,1.5,1.6,"(0.85, 0.9]"
"(185, 190]","(1.7, 1.8]",0.00019436345966958212,185,190,1.7,1.8,"(0.85, 0.9]"
"(185, 190]","(2.0, 2.1]",0.00038872691933916425,185,190,2.0,2.1,"(0.85, 0.9]"
"(185, 190]","(2.1, 2.2]",0.00038872691933916425,185,190,2.1,2.2,"(0.85, 0.9]"
"(185, 190]","(2.2, 2.3]",0.00038872691933916425,185,190,2.2,2.3,"(0.85, 0.9]"
"(185, 190]","(2.3, 2.4]",0.00038872691933916425,185,190,2.3,2.4,"(0.85, 0.9]"
"(185, 190]","(2.6, 2.7]",0.00019436345966958212,185,190,2.6,2.7,"(0.85, 0.9]"
"(185, 190]","(2.7, 2.8]",0.00038872691933916425,185,190,2.7,2.8,"(0.85, 0.9]"
"(190, 195]","(2.1, 2.2]",0.0005830903790087463,190,195,2.1,2.2,"(0.85, 0.9]"
"(190, 195]","(2.3, 2.4]",0.00019436345966958212,190,195,2.3,2.4,"(0.85, 0.9]"
"(190, 195]","(2.5, 2.6]",0.00019436345966958212,190,195,2.5,2.6,"(0.85, 0.9]"
"(195, 200]","(2.0, 2.1]",0.00038872691933916425,195,200,2.0,2.1,"(0.85, 0.9]"
"(195, 200]","(2.1, 2.2]",0.0005830903790087463,195,200,2.1,2.2,"(0.85, 0.9]"
"(195, 200]","(2.4, 2.5]",0.00038872691933916425,195,200,2.4,2.5,"(0.85, 0.9]"
"(195, 200]","(2.5, 2.6]",0.00019436345966958212,195,200,2.5,2.6,"(0.85, 0.9]"
"(195, 200]","(2.8, 2.9]",0.0005830903790087463,195,200,2.8,2.9,"(0.85, 0.9]"
"(195, 200]","(2.9, 3.0]",0.00019436345966958212,195,200,2.9,3.0,"(0.85, 0.9]"
"(195, 200]","(3.0, 3.1]",0.00019436345966958212,195,200,3.0,3.1,"(0.85, 0.9]"
"(200, 205]","(1.3, 1.4]",0.00019436345966958212,200,205,1.3,1.4,"(0.85, 0.9]"
"(200, 205]","(2.0, 2.1]",0.00019436345966958212,200,205,2.0,2.1,"(0.85, 0.9]"
"(200, 205]","(2.1, 2.2]",0.00019436345966958212,200,205,2.1,2.2,"(0.85, 0.9]"
"(200, 205]","(2.4, 2.5]",0.00019436345966958212,200,205,2.4,2.5,"(0.85, 0.9]"
"(200, 205]","(2.5, 2.6]",0.00019436345966958212,200,205,2.5,2.6,"(0.85, 0.9]"
"(200, 205]","(2.7, 2.8]",0.00019436345966958212,200,205,2.7,2.8,"(0.85, 0.9]"
"(200, 205]","(3.1, 3.2]",0.00019436345966958212,200,205,3.1,3.2,"(0.85, 0.9]"
"(205, 210]","(1.7, 1.8]",0.00019436345966958212,205,210,1.7,1.8,"(0.85, 0.9]"
"(205, 210]","(1.9, 2.0]",0.00019436345966958212,205,210,1.9,2.0,"(0.85, 0.9]"
"(205, 210]","(2.1, 2.2]",0.00019436345966958212,205,210,2.1,2.2,"(0.85, 0.9]"
"(205, 210]","(2.2, 2.3]",0.00019436345966958212,205,210,2.2,2.3,"(0.85, 0.9]"
"(205, 210]","(2.5, 2.6]",0.00019436345966958212,205,210,2.5,2.6,"(0.85, 0.9]"
"(205, 210]","(2.6, 2.7]",0.00019436345966958212,205,210,2.6,2.7,"(0.85, 0.9]"
"(205, 210]","(2.7, 2.8]",0.0005830903790087463,205,210,2.7,2.8,"(0.85, 0.9]"
"(205, 210]","(2.9, 3.0]",0.00038872691933916425,205,210,2.9,3.0,"(0.85, 0.9]"
"(210, 215]","(2.1, 2.2]",0.00019436345966958212,210,215,2.1,2.2,"(0.85, 0.9]"
"(210, 215]","(2.2, 2.3]",0.00019436345966958212,210,215,2.2,2.3,"(0.85, 0.9]"
"(210, 215]","(2.5, 2.6]",0.00038872691933916425,210,215,2.5,2.6,"(0.85, 0.9]"
"(215, 220]","(2.1, 2.2]",0.00038872691933916425,215,220,2.1,2.2,"(0.85, 0.9]"
"(215, 220]","(2.7, 2.8]",0.00019436345966958212,215,220,2.7,2.8,"(0.85, 0.9]"
"(215, 220]","(2.9, 3.0]",0.00019436345966958212,215,220,2.9,3.0,"(0.85, 0.9]"
"(220, 225]","(1.9, 2.0]",0.00019436345966958212,220,225,1.9,2.0,"(0.85, 0.9]"
"(220, 225]","(2.2, 2.3]",0.00019436345966958212,220,225,2.2,2.3,"(0.85, 0.9]"
"(220, 225]","(2.4, 2.5]",0.00019436345966958212,220,225,2.4,2.5,"(0.85, 0.9]"
"(220, 225]","(2.9, 3.0]",0.00019436345966958212,220,225,2.9,3.0,"(0.85, 0.9]"
"(225, 230]","(1.3, 1.4]",0.00019436345966958212,225,230,1.3,1.4,"(0.85, 0.9]"
"(225, 230]","(2.0, 2.1]",0.00019436345966958212,225,230,2.0,2.1,"(0.85, 0.9]"
"(225, 230]","(2.3, 2.4]",0.00019436345966958212,225,230,2.3,2.4,"(0.85, 0.9]"
"(230, 235]","(1.6, 1.7]",0.00019436345966958212,230,235,1.6,1.7,"(0.85, 0.9]"
"(230, 235]","(2.5, 2.6]",0.00019436345966958212,230,235,2.5,2.6,"(0.85, 0.9]"
"(230, 235]","(2.8, 2.9]",0.00019436345966958212,230,235,2.8,2.9,"(0.85, 0.9]"
"(235, 240]","(2.6, 2.7]",0.00019436345966958212,235,240,2.6,2.7,"(0.85, 0.9]"
"(240, 245]","(1.9, 2.0]",0.00019436345966958212,240,245,1.9,2.0,"(0.85, 0.9]"
"(240, 245]","(2.1, 2.2]",0.00019436345966958212,240,245,2.1,2.2,"(0.85, 0.9]"
"(240, 245]","(2.7, 2.8]",0.00019436345966958212,240,245,2.7,2.8,"(0.85, 0.9]"
"(245, 250]","(1.6, 1.7]",0.00019436345966958212,245,250,1.6,1.7,"(0.85, 0.9]"
"(250, 255]","(0.4, 0.5]",0.00019436345966958212,250,255,0.4,0.5,"(0.85, 0.9]"
"(250, 255]","(3.1, 3.2]",0.00019436345966958212,250,255,3.1,3.2,"(0.85, 0.9]"
"(255, 260]","(2.4, 2.5]",0.00019436345966958212,255,260,2.4,2.5,"(0.85, 0.9]"
"(260, 265]","(2.6, 2.7]",0.00019436345966958212,260,265,2.6,2.7,"(0.85, 0.9]"
"(265, 270]","(2.8, 2.9]",0.00019436345966958212,265,270,2.8,2.9,"(0.85, 0.9]"
"(270, 275]","(3.1, 3.2]",0.00019436345966958212,270,275,3.1,3.2,"(0.85, 0.9]"
"(275, 280]","(2.4, 2.5]",0.00019436345966958212,275,280,2.4,2.5,"(0.85, 0.9]"
"(290, 295]","(3.0, 3.1]",0.00019436345966958212,290,295,3.0,3.1,"(0.85, 0.9]"
"(40, 45]","(-3.7, -3.6]",9.924573243350536e-05,40,45,-3.7,-3.6,"(0.9, 0.95]"
"(40, 45]","(-3.6, -3.5]",9.924573243350536e-05,40,45,-3.6,-3.5,"(0.9, 0.95]"
"(45, 50]","(-3.6, -3.5]",9.924573243350536e-05,45,50,-3.6,-3.5,"(0.9, 0.95]"
"(55, 60]","(-3.2, -3.1]",0.0001984914648670107,55,60,-3.2,-3.1,"(0.9, 0.95]"
"(55, 60]","(-3.1, -3.0]",0.00029773719730051605,55,60,-3.1,-3.0,"(0.9, 0.95]"
"(55, 60]","(-3.0, -2.9]",9.924573243350536e-05,55,60,-3.0,-2.9,"(0.9, 0.95]"
"(55, 60]","(-2.9, -2.8]",9.924573243350536e-05,55,60,-2.9,-2.8,"(0.9, 0.95]"
"(55, 60]","(-2.8, -2.7]",9.924573243350536e-05,55,60,-2.8,-2.7,"(0.9, 0.95]"
"(55, 60]","(-2.7, -2.6]",9.924573243350536e-05,55,60,-2.7,-2.6,"(0.9, 0.95]"
"(55, 60]","(-2.6, -2.5]",0.0001984914648670107,55,60,-2.6,-2.5,"(0.9, 0.95]"
"(55, 60]","(-2.5, -2.4]",0.0001984914648670107,55,60,-2.5,-2.4,"(0.9, 0.95]"
"(55, 60]","(-2.4, -2.3]",9.924573243350536e-05,55,60,-2.4,-2.3,"(0.9, 0.95]"
"(60, 65]","(-2.9, -2.8]",9.924573243350536e-05,60,65,-2.9,-2.8,"(0.9, 0.95]"
"(60, 65]","(-2.8, -2.7]",9.924573243350536e-05,60,65,-2.8,-2.7,"(0.9, 0.95]"
"(60, 65]","(-2.7, -2.6]",0.0004962286621675268,60,65,-2.7,-2.6,"(0.9, 0.95]"
"(60, 65]","(-2.6, -2.5]",0.002183406113537118,60,65,-2.6,-2.5,"(0.9, 0.95]"
"(60, 65]","(-2.5, -2.4]",0.0011909487892020642,60,65,-2.5,-2.4,"(0.9, 0.95]"
"(60, 65]","(-2.4, -2.3]",0.0001984914648670107,60,65,-2.4,-2.3,"(0.9, 0.95]"
"(60, 65]","(-2.3, -2.2]",9.924573243350536e-05,60,65,-2.3,-2.2,"(0.9, 0.95]"
"(65, 70]","(-2.6, -2.5]",0.00029773719730051605,65,70,-2.6,-2.5,"(0.9, 0.95]"
"(65, 70]","(-2.5, -2.4]",0.0001984914648670107,65,70,-2.5,-2.4,"(0.9, 0.95]"
"(65, 70]","(-2.4, -2.3]",9.924573243350536e-05,65,70,-2.4,-2.3,"(0.9, 0.95]"
"(65, 70]","(-2.1, -2.0]",0.0003969829297340214,65,70,-2.1,-2.0,"(0.9, 0.95]"
"(65, 70]","(-2.0, -1.9]",9.924573243350536e-05,65,70,-2.0,-1.9,"(0.9, 0.95]"
"(65, 70]","(-1.9, -1.8]",0.0005954743946010321,65,70,-1.9,-1.8,"(0.9, 0.95]"
"(65, 70]","(-1.8, -1.7]",0.0007939658594680428,65,70,-1.8,-1.7,"(0.9, 0.95]"
"(65, 70]","(-1.7, -1.6]",0.0004962286621675268,65,70,-1.7,-1.6,"(0.9, 0.95]"
"(65, 70]","(-1.6, -1.5]",0.0001984914648670107,65,70,-1.6,-1.5,"(0.9, 0.95]"
"(70, 75]","(-2.3, -2.2]",9.924573243350536e-05,70,75,-2.3,-2.2,"(0.9, 0.95]"
"(70, 75]","(-2.0, -1.9]",0.0004962286621675268,70,75,-2.0,-1.9,"(0.9, 0.95]"
"(70, 75]","(-1.9, -1.8]",0.0012901945216355697,70,75,-1.9,-1.8,"(0.9, 0.95]"
